Date,IWD,IWF,IWO,IWN,EFA,IEMG,TIP,GOVT,GLD,VNQ
2012-12-31,65.113632,61.139679,91.36277,68.54229000000001,49.164627,46.667309,113.831947,23.651152,162.020004,53.318282999999994
2013-01-02,66.705276,62.736107,94.018028,70.684517,49.925533,47.614964,113.76631200000001,23.61355,163.169998,53.98273100000001
2013-01-03,66.606895,62.56805,93.97970600000001,70.512054,49.441319,47.310997,112.98812099999999,23.54775,161.199997,53.97463199999999
2013-01-04,67.116608,62.680096,94.506912,70.93869000000001,49.692078,47.337818,112.94126899999999,23.557144,160.440002,54.225821999999994
2013-01-07,66.821526,62.60540400000001,94.430229,70.584671,49.47591,47.069614,113.325668,23.538345,159.429993,54.347378000000006
2013-01-08,66.615852,62.437369999999994,94.41107199999999,70.530197,49.199219,46.738831,113.485031,23.594748000000003,160.559998,54.242034999999994
2013-01-09,66.81255300000001,62.71741899999999,95.053329,70.729881,49.449965999999996,46.971278999999996,113.691322,23.575947,160.490005,54.396
2013-01-10,67.366951,63.016163,95.14917,70.929611,50.081169,47.310997,113.588173,23.557144,161.979996,54.452713
2013-01-11,67.349091,63.109539,95.11083199999999,70.811615,50.184925,46.926571,113.691322,23.594748000000003,161.059998,54.420306999999994
2013-01-14,67.438499,62.92282900000001,95.101242,70.82067099999999,50.245457,47.114311,113.728821,23.61355,161.53999299999998,54.574265000000004
2013-01-15,67.608398,62.866806000000004,95.685974,71.011314,50.167637,46.855053000000005,113.80381000000001,23.641747,162.559998,54.833553
2013-01-16,67.545799,62.894806,95.407974,70.87514499999999,49.925533,46.846111,113.77570300000001,23.632347,162.649994,54.768730000000005
2013-01-17,68.001846,63.286910999999996,96.299461,71.52873199999999,50.331917,47.16795,113.57881200000001,23.575947,163.350006,54.938908
2013-01-18,68.216415,63.398926,96.615814,71.737488,50.280041,47.176895,113.76631200000001,23.622944,163.08999599999999,55.17388199999999
2013-01-22,68.68139599999999,63.64165500000001,97.152618,72.327499,50.305973,47.114311,113.747574,23.622944,163.669998,55.45749300000001
2013-01-23,68.61880500000001,63.84705699999999,96.912964,72.145958,50.254101,46.872935999999996,113.76631200000001,23.641747,163.21000700000002,55.441277
2013-01-24,68.922836,63.650997,97.48812099999999,72.263962,50.496204,46.738831,113.70068400000001,23.622944,161.419998,55.554729
2013-01-25,69.396721,63.996444999999994,98.245407,72.53628499999999,51.040936,46.604733,113.222527,23.519547,160.649994,55.87075
2013-01-28,69.271561,63.940403,98.130379,72.79950699999999,50.790192,46.238186,113.072502,23.491344,160.28999299999998,56.016597999999995
2013-01-29,69.62921899999999,64.03376800000001,98.005753,72.953835,51.136055,46.774586,112.866234,23.463142,160.990005,56.178661
2013-01-30,69.405693,63.809715000000004,96.932152,72.127815,51.187934999999996,46.515327,112.903732,23.472545999999998,162.190002,55.643864
2013-01-31,69.26260400000001,63.725712,97.430595,72.62706,50.997707,46.560028,113.24128700000001,23.510151,161.199997,55.31163000000001
2013-02-01,69.870651,64.369881,98.34127,73.316925,51.404099,46.890812,112.68811000000001,23.443356,161.449997,55.635777000000004
2013-02-04,69.17318,63.604328,97.210144,72.372887,50.478916,46.291821,113.41941100000001,23.528023,162.0,55.50610699999999
2013-02-05,69.861694,64.201797,98.21664399999999,72.971985,50.712376,46.515327,113.09126299999998,23.490396,161.96000700000002,55.376461
2013-02-06,70.031578,64.220497,98.54259499999999,73.307854,50.703728000000005,46.42593,113.222527,23.509203,162.389999,55.570942
2013-02-07,69.817009,64.211159,98.072861,73.071846,50.288685,46.077267,113.1194,23.509203,161.83999599999999,55.335941000000005
2013-02-08,70.147835,64.696617,98.839737,73.53478199999999,50.608608000000004,46.42593,113.081902,23.528023,161.570007,55.846447
2013-02-11,70.183624,64.584579,98.676781,73.525696,50.556736,46.336533,112.99751299999998,23.518614000000003,159.699997,55.927471
2013-02-12,70.496574,64.481888,98.92600999999999,73.988632,50.807484,46.399109,112.98812099999999,23.499804,159.889999,56.348843
2013-02-13,70.61281600000001,64.547241,99.30941800000001,74.279137,50.928535,46.640484,112.66935,23.452766,159.050003,56.316421999999996
2013-02-14,70.657501,64.584579,99.664101,74.451553,50.65184,46.667309,112.866234,23.509203,158.350006,56.081444
2013-02-15,70.541275,64.612587,99.64492800000001,74.496994,50.522141,46.533207,112.556854,23.490396,155.759995,56.105743000000004
2013-02-19,71.149307,64.93,100.574768,75.150536,51.118763,46.506386,112.50061000000001,23.471581,155.330002,56.551414
2013-02-20,70.183624,64.14580500000001,98.88765699999999,73.670937,50.617259999999995,46.166668,112.528709,23.509203,151.440002,56.18677099999999
2013-02-21,69.727577,63.74434300000001,97.823631,72.971985,49.856353999999996,45.7286,112.66935,23.518614000000003,152.619995,55.765404000000004
2013-02-22,70.353493,64.332504,99.069786,73.770775,50.574028000000006,45.97892,112.913132,23.528023,152.970001,56.32451999999999
2013-02-25,68.878128,63.342918000000004,96.884201,72.200439,49.363495,45.317347999999996,113.475677,23.65032,154.33999599999999,55.254909999999995
2013-02-26,69.334137,63.7537,97.123871,72.581673,49.761234,45.657074,113.20376599999999,23.631498,156.220001,55.635777000000004
2013-02-27,70.29985,64.519226,98.21664399999999,73.28969599999999,50.392448,46.086205,113.20376599999999,23.603281,154.570007,56.04091999999999
2013-02-28,70.103142,64.416542,98.42752800000001,73.35323299999999,50.340569,45.844814,113.45691699999999,23.622101,153.0,55.9842
2013-03-01,70.31772600000001,64.621933,99.041039,73.670937,50.236805,45.961040000000004,113.935074,23.647522,152.440002,56.170567000000005
2013-03-04,70.693283,64.93933100000001,99.41487099999999,73.743561,50.452965,45.648144,113.57881200000001,23.628685,152.300003,56.591927
2013-03-05,71.337097,65.611511,100.71856700000001,74.487892,50.954475,46.095146,113.55068200000001,23.609858,152.380005,57.037605000000006
2013-03-06,71.578529,65.583504,101.034889,74.669449,51.084171000000005,46.300774,113.29753899999999,23.562782000000002,153.229996,56.86744300000001
2013-03-07,71.739471,65.676849,101.485443,75.02343,51.231171,46.42593,112.875626,23.525139000000003,152.690002,56.600021
2013-03-08,72.061348,65.97558599999999,102.626137,75.586235,51.343575,46.774586,112.509979,23.459242,152.71000700000002,56.697272999999996
2013-03-11,72.374344,66.143654,102.606972,75.531761,51.499214,46.560028,112.45371999999999,23.459242,152.990005,56.74588000000001
